0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	-2	6	76	-2	6	64	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	34	-2	14	72	-2	14	0	-2	14	0
0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	-2	6	76	-2	6	64	-2	6	0	-2	6	0	-2	6	0	-2	6	18	-2	14	-52	-2	14	64	-2	14	0
0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	-2	6	72	-2	6	0	-2	6	0	-2	6	0	-2	6	16	-2	6	51	-2	14	72	-2	14	0
0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	-2	6	-52	-2	6	64	-2	6	0	-2	6	0	-2	6	0	-2	6	50	-2	14	-56	-2	14	0
0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	-2	6	8	-2	6	0	-2	6	0	-2	6	0	-2	6	18	-2	14	-20	-2	14	68
0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	-2	6	-103	-2	6	-111	-2	6	-127	-2	6	-128	-2	6	0	-2	6	0	-2	6	0	-2	6	16	-2	6	17	-2	6	-127
0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	-2	6	-103	-2	6	-111	-2	6	-127	-2	6	-128	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0
-2	6	17	-2	6	-111	-2	6	-111	-2	6	-111	-2	6	-111	-2	6	-111	-2	6	-111	-2	6	-111	-2	6	-111	-2	6	-111	-2	6	-111	-2	6	-111	-2	6	-111	-2	6	-111	-2	6	-111	-2	6	-111	-2	6	-111	-2	6	-111	-2	6	-111	-2	6	-111	-2	6	-111	-2	6	-111	-2	6	-111	-2	6	-111	-2	6	-111	-2	6	-111	-2	6	-127	-2	6	-128	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	32	-2	6	36	-2	6	68
-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	32	-2	6	36	-2	6	102	1	0	0	1	0	0
-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	32	-2	6	38	1	0	0	1	0	0	1	0	0	1	0	0
-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	32	-2	6	38	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
-2	6	36	-2	6	100	-2	6	100	-2	6	100	-2	6	100	-2	6	100	-2	6	100	-2	6	100	-2	6	100	-2	6	100	-2	6	100	-2	6	100	-2	6	100	-2	6	100	-2	6	100	-2	6	100	-2	6	100	-2	6	100	-2	6	100	-2	6	100	-2	6	100	-2	6	100	-2	6	100	-2	6	100	-2	6	100	-2	6	100	-2	6	100	-2	6	100	-2	6	100	-2	6	100	-2	6	100	-2	6	100	-2	6	100	-2	6	102	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
